Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Raw Range,Frequency Offset
3,7,2155,50335579,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50335589,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50335589,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
,,,50335622.5,,,,,,,,,,,,,,,,219898,440
3,7,2155,50336229,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336239,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336249,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336259,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336269,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336279,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336289,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336289,373246398,-1222042851,67646,70896,288,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
,,,50336320.96,,,,,,,,,,,,,,,,219997,456
3,7,2155,50336929,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336939,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336949,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336959,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336969,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336979,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336989,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50336989,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
,,,50337020.13,,,,,,,,,,,,,,,,219925,472
3,7,2155,50337629,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50337639,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,7,2155,50337649,373246398,-1222042851,67646,70896,289,250,149,201,143,-270667585,-429741550,384651558,0,0,0,,
3,8,2155,50337659,373246039,-1222042751,69104,72354,257,221,102,196,131,-270668257,-429742783,384652125,0,0,0,,
3,8,2155,50337669,373246039,-1222042751,69104,72354,257,221,102,196,131,-270668257,-429742783,384652125,0,0,0,,
3,8,2155,50337679,373246039,-1222042751,69104,72354,257,221,102,196,131,-270668257,-429742783,384652125,0,0,0,,
3,8,2155,50337689,373246039,-1222042751,69104,72354,257,221,102,196,131,-270668257,-429742783,384652125,0,0,0,,
3,8,2155,50337689,373246039,-1222042751,69104,72354,257,221,102,196,131,-270668257,-429742783,384652125,0,0,0,,
,,,50337718.23,,,,,,,,,,,,,,,,220011,440
3,9,2155,50338329,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338339,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338349,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338359,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338369,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338379,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338389,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50338389,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50338419.34,,,,,,,,,,,,,,,,219983,408
3,9,2155,50339029,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339039,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339049,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339059,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339069,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339079,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339089,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339089,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50339119.83,,,,,,,,,,,,,,,,219983,440
3,9,2155,50339729,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339739,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339749,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339759,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339769,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339779,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339789,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50339789,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50339820.83,,,,,,,,,,,,,,,,220011,424
3,9,2155,50340429,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340439,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340449,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340459,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340469,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340479,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340489,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50340489,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50340518.71,,,,,,,,,,,,,,,,220033,424
3,9,2155,50341129,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341139,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341149,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341159,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341169,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341179,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341189,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341189,373246009,-1222042754,69133,72383,252,215,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50341219.15,,,,,,,,,,,,,,,,220107,440
3,9,2155,50341829,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341839,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341849,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341859,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341869,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341879,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341889,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50341889,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50341918.89,,,,,,,,,,,,,,,,220009,392
3,9,2155,50342529,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342539,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342549,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342559,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342569,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342579,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342589,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
3,9,2155,50342589,373246009,-1222042754,69133,72383,252,216,93,194,131,-270668283,-429742819,384652116,0,0,0,,
,,,50342618.73,,,,,,,,,,,,,,,,220045,360
2,10,2155,50343229,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343239,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343249,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343259,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343269,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343279,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343289,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
2,10,2155,50343289,373246016,-1222042724,69023,72273,237,204,86,185,120,-270668211,-429742755,384652055,0,0,0,,
,,,50343321.04,,,,,,,,,,,,,,,,220023,376
3,10,2155,50343929,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343939,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343949,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343959,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343969,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343979,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343989,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
3,10,2155,50343989,373246016,-1222042724,69023,72273,237,204,86,185,121,-270668211,-429742755,384652055,0,0,0,,
,,,50344020.55,,,,,,,,,,,,,,,,220065,408
3,11,2155,50344629,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344639,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344649,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344659,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344669,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344679,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344689,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50344689,373246002,-1222042731,69070,72320,192,169,78,149,92,-270668241,-429742791,384652072,0,0,0,,
,,,50344722.33,,,,,,,,,,,,,,,,219997,408
3,11,2155,50345329,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345339,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345349,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345359,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345369,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345379,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345389,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50345389,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
,,,50345423.25,,,,,,,,,,,,,,,,219965,424
3,11,2155,50346029,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346039,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346049,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346059,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346069,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346079,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346089,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
3,11,2155,50346089,373246002,-1222042731,69070,72320,192,168,78,149,92,-270668241,-429742791,384652072,0,0,0,,
,,,50346122.98,,,,,,,,,,,,,,,,220005,424
3,12,2155,50346729,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346739,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346749,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346759,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346769,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346779,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346789,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50346789,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50346822.33,,,,,,,,,,,,,,,,220015,456
3,12,2155,50347429,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347439,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347449,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347459,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347469,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347479,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347489,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50347489,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50347522.89,,,,,,,,,,,,,,,,219994,440
3,12,2155,50348129,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348139,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348149,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348159,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348169,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348179,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348189,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348189,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50348223.7,,,,,,,,,,,,,,,,219990,472
3,12,2155,50348829,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348839,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348849,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348859,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348869,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348879,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348889,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50348889,373246010,-1222042737,69530,72780,189,165,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50348922.61,,,,,,,,,,,,,,,,219978,424
3,12,2155,50349529,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349539,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349549,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349559,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349569,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349579,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349589,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50349589,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50349623.32,,,,,,,,,,,,,,,,220007,392
3,12,2155,50350229,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350239,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350249,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350259,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350269,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350279,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350289,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350289,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50350322.48,,,,,,,,,,,,,,,,219908,312
3,12,2155,50350929,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350939,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350949,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350959,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350969,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350979,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350989,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50350989,373246010,-1222042737,69530,72780,188,164,76,146,92,-270668438,-429743093,384652357,0,0,0,,
,,,50351023.6,,,,,,,,,,,,,,,,219979,312
3,12,2155,50351629,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351639,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351649,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351659,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351669,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351679,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351689,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50351689,373246010,-1222042737,69530,72780,188,164,76,146,91,-270668438,-429743093,384652357,0,0,0,,
,,,50351722.94,,,,,,,,,,,,,,,,219948,296
3,12,2155,50352329,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352339,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352349,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352359,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352369,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352379,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352389,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50352389,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
,,,50352422.6,,,,,,,,,,,,,,,,219972,312
3,12,2155,50353029,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50353039,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50353049,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50353059,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50353069,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50353079,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
3,12,2155,50353089,373246010,-1222042737,69530,72780,188,164,76,145,91,-270668438,-429743093,384652357,0,0,0,,
